COSMIC_ID,model_id,SEEDING_DENSITY,GROWTH_RATE,DOUBLING_TIME,DAY4DAY1RATIO,tissue,cancer_type,model_type,growth_properties
688031,SIDM01131,500,1.4729910362749359,34.97644287889982,4.5812016864968506,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
683667,SIDM01132,300,0.7520621308543145,67.0782682100787,2.190539901051392,Central Nervous System,Other Solid Carcinomas,Cell Line,Adherent
753607,SIDM01133,1250,0.13051811734216998,-78.56019659622393,1.2531863493867348,Lung,Other Solid Carcinomas,Cell Line,Suspension
1240192,SIDM01134,625,1.2309334113307295,43.062137388415266,3.657637348258184,Lung,Small Cell Lung Carcinoma,Cell Line,Semi-Adherent
925348,SIDM01135,400,0.8540554511982833,59.79044756761233,2.4387635515626216,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
925347,SIDM01136,1250,0.335359569176101,77.2888848557874,1.4546076901138316,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
1298476,SIDM01137,625,0.5567857073600472,186.70040665000752,1.841700648964569,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
925346,SIDM01138,900,0.4663854225592483,188.61992241111764,1.676415410562077,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
1298475,SIDM01139,300,0.7619631658832771,69.2989950394482,2.2458061673126113,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
909255,SIDM01140,200,1.1440224188533432,44.74679569568202,3.272911360823775,Ovary,Ovarian Carcinoma,Cell Line,Adherent
1240197,SIDM01141,625,0.6065680616554621,109.71042588476762,1.95420355970794,Ovary,Ovarian Carcinoma,Cell Line,Adherent
908445,SIDM01144,625,0.6049234130988603,100.54103308483141,1.9454196481208355,Stomach,Gastric Carcinoma,Cell Line,Suspension
908446,SIDM01145,325,1.1424566464894867,43.58921110693802,3.2195455999056137,Stomach,Gastric Carcinoma,Cell Line,Suspension
908444,SIDM01146,625,1.4513832937980229,39.27783437070331,4.985754163286059,Stomach,Gastric Carcinoma,Cell Line,Suspension
908461,SIDM01147,500,0.8573578841712839,60.68096196292366,2.4636916105049145,Stomach,Gastric Carcinoma,Cell Line,Adherent
724825,SIDM01148,1250,0.651224291315062,84.30518851492057,1.996947035776451,Haematopoietic and Lymphoid,Plasma Cell Myeloma,Cell Line,Suspension
1240193,SIDM01149,625,0.844387723728906,68.06790511975659,2.557663797956774,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
1240216,SIDM01151,625,0.3572956036283372,91.03980184189857,1.5103665285343417,Liver,Hepatocellular Carcinoma,Cell Line,Adherent
909743,SIDM01154,625,1.1892960715688017,41.6318600122207,3.3581658371907657,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia,Cell Line,Suspension
909745,SIDM01155,300,0.5697447182094169,89.23062445921256,1.8308157962044103,Central Nervous System,Low Grade Glioma,Cell Line,Adherent
1299062,SIDM01156,325,0.9845163936132352,62.62044970445215,2.903596214249397,Lung,Small Cell Lung Carcinoma,Cell Line,Adherent
724879,SIDM01158,625,0.5245796228879619,97.5492646323483,1.7347867940267439,Lung,Squamous Cell Lung Carcinoma,Cell Line,Adherent
909756,SIDM01159,625,0.7413995821567688,74.22133169272654,2.223475103076883,Soft Tissue,Other Solid Carcinomas,Cell Line,Adherent
687457,SIDM01160,325,0.7517808317967132,65.91131171153333,2.1775707158318287,Bladder,Bladder Carcinoma,Cell Line,Adherent
909759,SIDM01161,325,1.01447416364267,51.11604783391994,2.8983971135022473,Soft Tissue,Other Solid Carcinomas,Cell Line,Adherent
724878,SIDM01163,1250,0.47175061003437907,272.6225522158931,1.7181762212937284,Lung,Lung Adenocarcinoma,Cell Line,Adherent
909750,SIDM01164,150,0.9350698971650433,52.61798269417932,2.6219470166310765,Central Nervous System,Low Grade Glioma,Cell Line,Adherent
909750,SIDM01164,500,0.40519408210589974,112.99753510077151,1.555288307123578,Central Nervous System,Low Grade Glioma,Cell Line,Adherent
910907,SIDM01165,625,0.6187784045644327,109.71335507624163,1.974961538768645,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
909753,SIDM01168,325,0.9834709130768859,53.71878019141904,2.817750213038707,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
1240222,SIDM01169,200,1.1376488707748138,45.02827896279986,3.2695806086634196,Ovary,Ovarian Carcinoma,Cell Line,Adherent
1299070,SIDM01170,300,1.2930101637617213,38.24508972307757,3.7231363119383687,Ovary,Ovarian Carcinoma,Cell Line,Adherent
687586,SIDM01171,125,1.024187928111726,54.23667315455067,2.985412241841193,Central Nervous System,Glioblastoma,Cell Line,Adherent
687586,SIDM01171,150,1.4573992050169717,34.03665861343751,4.3330001378420855,Central Nervous System,Glioblastoma,Cell Line,Adherent
724839,SIDM01174,1250,0.4669799510945333,159.84027279125098,1.6824254985483686,Cervix,Cervical Carcinoma,Cell Line,Adherent
909754,SIDM01175,500,0.6016330717140813,88.40887141642897,1.8916470039682207,Soft Tissue,Other Solid Carcinomas,Cell Line,Adherent
1247871,SIDM01176,3e3,0.045812394123903005,-73.85643212037363,1.078053366266953,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Cell Line,Suspension
688121,SIDM01179,150,1.2543337110282038,39.80253676444123,3.6227414899575394,Soft Tissue,Other Solid Carcinomas,Cell Line,Adherent
909736,SIDM01180,325,0.6868258549608603,74.63231686887602,2.0871782316593412,Liver,Hepatocellular Carcinoma,Cell Line,Adherent
1240217,SIDM01181,300,0.6614015994197029,126.55334611950819,2.1141642280684656,Liver,Hepatocellular Carcinoma,Cell Line,Semi-Adherent
724838,SIDM01182,325,0.8031390448727006,62.869284205141184,2.3135872832386815,Bladder,Bladder Carcinoma,Cell Line,Adherent
909779,SIDM01183,625,0.682665608331694,74.67451985870963,2.0593377104343293,Lung,Other Solid Carcinomas,Cell Line,Adherent
909778,SIDM01186,800,0.24187743411334817,172.88336360424515,1.3059376939799925,Breast,Breast Carcinoma,Cell Line,Adherent
910910,SIDM01187,625,0.08916095996693607,322.51640734305977,1.1451733565358757,Breast,Breast Carcinoma,Cell Line,Adherent
1240218,SIDM01188,1250,0.6083624823829534,82.55992755973928,1.8913026487175113,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
687590,SIDM01189,400,0.7677955515772041,77.17152334918448,2.313234242877742,Central Nervous System,Glioblastoma,Cell Line,Adherent
687459,SIDM01190,625,0.5025267893253549,-173.9274117783976,1.7604638369340955,Bladder,Bladder Carcinoma,Cell Line,Adherent
909776,SIDM01191,625,0.664089899793509,86.26488740863722,2.058748609596764,Bone,Osteosarcoma,Cell Line,Adherent
687588,SIDM01193,200,1.0474015199604523,46.21823257516705,2.944100194987581,Central Nervous System,Low Grade Glioma,Cell Line,Adherent
687588,SIDM01193,250,0.7549761169170625,65.34277005452702,2.179617276786773,Central Nervous System,Low Grade Glioma,Cell Line,Adherent
909738,SIDM01194,400,0.8452108028897037,61.979621043085544,2.475797700034747,Liver,Hepatocellular Carcinoma,Cell Line,Adherent
910905,SIDM01197,625,0.7680819342439347,197.14497486379335,2.4867514483399904,Large Intestine,Colorectal Carcinoma,Cell Line,Suspension
910906,SIDM01198,1500,0.7643949806709316,65.54455521694464,2.2016067989853214,Haematopoietic and Lymphoid,Burkitt's Lymphoma,Cell Line,Suspension
909737,SIDM01199,200,0.7194073530483751,84.00092703572189,2.1993264934304104,Liver,Hepatocellular Carcinoma,Cell Line,Adherent
908454,SIDM01203,300,0.7611362344575244,70.48853742542921,2.242178300943408,Testis,Other Solid Carcinomas,Cell Line,Adherent
909773,SIDM01205,625,0.9118771281635789,58.15414270145865,2.6437796104548466,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
907170,SIDM01206,625,1.3469923018305672,36.821347412472406,4.008773136407179,Peripheral Nervous System,Neuroblastoma,Cell Line,Adherent
907170,SIDM01206,1250,0.3763181075899192,122.51138692519716,1.5028494292695276,Peripheral Nervous System,Neuroblastoma,Cell Line,Adherent
907796,SIDM01219,1250,0.8316114605318987,66.43537222594173,2.421241935871147,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Unknown
1240170,SIDM01220,150,1.5987961298086517,31.249583358919523,5.2102831407123285,Central Nervous System,Low Grade Glioma,Cell Line,Adherent
910853,SIDM01228,625,0.9077918780990968,113.80984339465996,2.7423081916912357,Skin,Melanoma,Cell Line,Adherent
753616,SIDM01229,325,1.0625889360643617,57.63605481887979,3.3390544909030595,Peripheral Nervous System,Neuroblastoma,Cell Line,Adherent
910700,SIDM01233,400,0.6896328001694229,92.70141751927429,2.14101534660985,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
910850,SIDM01237,325,0.992894746467256,53.79873423478861,2.9380797359484307,Liver,Hepatocellular Carcinoma,Cell Line,Adherent
906763,SIDM01245,625,0.8101416029454379,66.95785307069575,2.3552829867941045,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia,Cell Line,Suspension
910401,SIDM01247,1500,0.7448321206896081,81.95819393994854,2.2032204494736334,Haematopoietic and Lymphoid,Burkitt's Lymphoma,Cell Line,Suspension
910568,SIDM01248,1250,0.45664383409220505,174.7859892473732,1.6634768609475674,Thyroid,Thyroid Gland Carcinoma,Cell Line,Unknown
907043,SIDM01251,625,1.0407558820053664,47.93286655894678,2.898257835528307,Haematopoietic and Lymphoid,T-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
906877,SIDM01259,400,1.724088166775219,29.138392351983153,5.805219671772805,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Cell Line,Suspension
906877,SIDM01259,800,0.826088135950035,58.747660064995735,2.338495622535762,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Cell Line,Suspension
1659818,SIDM01265,2e3,0.5821609149887214,82.51500577668382,1.8309197553595455,Haematopoietic and Lymphoid,Plasma Cell Myeloma,Cell Line,Semi-Adherent
1659818,SIDM01265,3e3,0.33904418508032075,-36.46076423221051,1.4623274756476572,Haematopoietic and Lymphoid,Plasma Cell Myeloma,Cell Line,Semi-Adherent
